Vegetable,Season,Month,Temp,Deasaster Happen in last 3month,State,Price per kg
Chilly,Autumn,August,39.464922240411155,0,Meghalaya,112.75001622077198
Radish,Summer,June,32.66176759809192,1,Daman and Diu,131.80935208586476
Onion,Spring,September,27.943256658022523,1,Madhya Pradesh,197.35314966429837
Ginger,Summer,October,25.394579498171687,0,Odisha,50.95617602403337
Bitter gourd,Winter,February,15.860084463658199,1,Sikkim,76.01947172288129
Bitter gourd,Spring,November,21.79587452865166,1,Nagaland,49.48667154866014
Brinjal,Spring,April,29.287834496040432,0,Karnataka,175.2641044846914
Okra,Summer,July,34.33553907337941,1,Bihar,93.23251383290764
Cucumber,Spring,September,12.556828264144904,1,Manipur,149.41817028909128
Tomato,Summer,January,36.04546497219572,1,Rajasthan,191.1649368615016
Onion,Summer,March,32.05637788752697,0,Tripura,146.67756235545284
Ginger,Winter,November,19.68950524807854,0,Maharashtra,37.439949468627134
Cabbage,Autumn,February,19.992957325421514,0,West Bengal,86.29052387154411
Cauliflower,Monsoon,July,22.237903473402127,1,Chhattisgarh,153.15284889075915
Okra,Summer,July,20.59082500105511,0,Odisha,75.32821387784224
Cucumber,Autumn,November,37.11986430420423,1,Punjab,197.46277575032482
Pumpkin,Winter,February,26.73352147357539,1,Bihar,91.29133132520491
Radish,Spring,October,28.710124780777072,1,Chandigarh,183.0669348970676
Cabbage,Winter,October,17.311029277768743,0,Odisha,169.68758352439224
Okra,Monsoon,April,21.68409889032734,1,Sikkim,81.40378422977936
Pointed grourd,Autumn,October,23.03562859145992,0,Assam,192.2153063012953
Garlic,Autumn,June,19.879743358093005,0,Rajasthan,184.2780407449527
Radish,Autumn,May,15.5385901569717,1,Tripura,198.08349636535382
Pumpkin,Monsoon,October,24.461384447948873,1,Chhattisgarh,38.3512199131601
Pumpkin,Summer,August,24.140515565817807,0,Sikkim,44.722857614046866
Tomato,Autumn,April,31.503161264576796,0,Meghalaya,108.74133182249352
Ginger,Winter,January,13.82201308201831,0,Chhattisgarh,176.03735196533205
Pointed grourd,Monsoon,November,17.412332778007762,1,Puducherry,50.05278485148692
Pointed grourd,Winter,April,32.62702448537564,0,Haryana,119.59867222036824
Peas,Autumn,May,30.680586367326192,1,Madhya Pradesh,130.3944875637913
Garlic,Spring,September,10.653386709047279,0,Haryana,143.19653931386517
Cauliflower,Autumn,February,16.759405266145897,1,Gujarat,109.39577405479368
Radish,Summer,July,27.340308469977042,1,Nagaland,89.09134078978113
Radish,Winter,February,24.61331118405115,1,Andaman and Nicobar Islands,120.68239088544553
Pointed grourd,Monsoon,November,24.941937134342076,0,Mizoram,72.0288968804014
Bitter gourd,Winter,February,10.67859549496498,1,Uttar Pradesh,55.86419797573007
Garlic,Autumn,March,31.47135342571351,1,Haryana,27.416554559330358
Potato,Winter,May,17.074618585608427,1,Rajasthan,127.6358443436223
Potato,Autumn,February,34.23824318231047,0,Andaman and Nicobar Islands,83.89881362005765
Chilly,Spring,April,11.744507862132732,0,Andaman and Nicobar Islands,138.41261217703124
Cucumber,Summer,June,33.21739047959055,1,Lakshadweep,44.02118574070113
Bitter gourd,Monsoon,September,23.374238158875272,1,Jharkhand,84.56613874726233
Brinjal,Monsoon,April,25.494742109291543,0,Daman and Diu,86.22047752000407
Bitter gourd,Summer,March,34.92483961211019,1,Andhra Pradesh,150.89788468420022
Garlic,Autumn,January,39.45104755966064,1,Delhi,153.48228964680217
Okra,Spring,September,31.27449713885544,0,Assam,172.6918463549801
Pointed grourd,Monsoon,November,33.74833119856986,1,Tamil Nadu,95.56271976763291
Onion,Autumn,January,22.408780294135127,1,Gujarat,28.098806061285835
Cucumber,Autumn,January,25.945926512278817,0,Chandigarh,47.4977888640485
Cauliflower,Spring,May,27.300824401947285,1,Punjab,160.54470977326037
Cucumber,Autumn,October,22.671350455025266,0,Odisha,132.89347811876468
Chilly,Winter,January,10.85935612641462,1,Kerala,55.49403687627681
Potato,Autumn,March,16.81001732501392,0,Kerala,79.00095969857166
Potato,Summer,August,38.9386900775576,0,Haryana,76.74836209627941
Radish,Spring,November,10.192823819122648,1,West Bengal,187.8508481343856
Brinjal,Summer,August,22.764418989430084,1,Sikkim,75.10923525347431
Peas,Autumn,November,38.43496727872643,1,Gujarat,103.89418005257406
Cucumber,Spring,April,38.28474888562017,0,Meghalaya,79.3658251245815
Cucumber,Spring,December,16.302017841704465,0,West Bengal,177.3361918850061
Ginger,Winter,September,28.546692613939534,1,Chhattisgarh,125.90973424079553
Cucumber,Autumn,August,15.84826576682026,1,Rajasthan,100.78996773414495
Garlic,Spring,January,31.734946058075735,1,Mizoram,56.246594214247814
Tomato,Autumn,May,16.979899198389028,1,Bihar,50.935137683874665
Cauliflower,Monsoon,July,24.78298183545303,1,Telangana,180.23418011693562
Okra,Spring,August,36.741304195735765,1,West Bengal,54.162474553012245
Garlic,Summer,July,30.90141853926198,1,Chhattisgarh,105.76587415281872
Brinjal,Summer,December,13.735015650968645,0,Goa,193.78784029869334
Cauliflower,Monsoon,May,24.82514146203759,1,Kerala,83.1878005625888
Cabbage,Winter,December,11.392843495960175,0,Dadra and Nagar Haveli,107.20254241264207
Onion,Winter,May,30.533346100488956,0,Mizoram,40.33884769468237
Onion,Spring,July,19.216347258318535,0,Uttar Pradesh,166.7065848301288
Cauliflower,Summer,October,35.81365835666894,0,Andhra Pradesh,114.0564734315916
Pointed grourd,Summer,March,28.701352938008572,0,Punjab,95.8671670692792
Potato,Autumn,December,29.46021433326201,1,Maharashtra,105.89629525727564
Garlic,Spring,December,20.158291056161218,1,Daman and Diu,144.47352462512887
Tomato,Summer,December,19.86220254052193,0,Gujarat,143.57429932346588
Peas,Summer,July,12.650029562264297,0,Jharkhand,125.54477341266511
Cucumber,Summer,December,32.73455790037658,1,Goa,188.34524783080562
Radish,Winter,January,30.629148508196884,0,Maharashtra,77.13503378405139
Chilly,Monsoon,February,32.3473452649245,1,Chandigarh,180.74977028699234
Tomato,Monsoon,June,33.58247912244305,0,Himachal Pradesh,152.39296916804236
Cauliflower,Spring,April,33.95233798146096,1,Sikkim,187.99355132984292
Cabbage,Summer,October,39.27639305187968,1,Andhra Pradesh,176.8285652982586
Onion,Autumn,July,22.573000824417566,1,Madhya Pradesh,176.61878421172784
Radish,Autumn,February,12.543699004279706,0,Andhra Pradesh,194.4689709257904
Bitter gourd,Winter,May,38.606954297280026,1,West Bengal,160.17183032967054
Pointed grourd,Winter,September,32.566037068453696,1,Punjab,63.92490629948297
Cucumber,Spring,August,16.134179888199824,1,Lakshadweep,76.52214122860889
Potato,Autumn,April,36.696721038581714,0,Delhi,138.87699003094173
Cabbage,Winter,June,37.81566014650801,0,Tripura,72.04417658866963
Cauliflower,Autumn,December,15.132617172550306,1,West Bengal,46.71664161646338
Peas,Autumn,February,38.39632248650612,0,Meghalaya,95.69696007128722
Potato,Spring,August,22.036741878351066,0,Madhya Pradesh,177.16186447368148
Radish,Spring,December,30.667949226434068,1,Odisha,32.61433243267237
Radish,Winter,April,27.380346198598414,1,Himachal Pradesh,101.93419105904424
Cucumber,Monsoon,June,33.700736289439426,0,Jharkhand,135.09800121831293
Chilly,Winter,April,11.13568193275029,1,Bihar,155.6256041737086
Cucumber,Spring,August,20.83821613922582,1,Karnataka,71.55712285699596
Cabbage,Winter,September,20.097616867904343,0,Tripura,68.59570421694832
Okra,Summer,April,17.103713644133002,1,Uttar Pradesh,119.13997722548267
Tomato,Spring,May,28.00066365943771,1,Dadra and Nagar Haveli,29.57893558050001
Cauliflower,Summer,October,16.36391693133324,0,Madhya Pradesh,183.64115210260078
Chilly,Winter,May,13.882862713523576,0,Goa,143.7797994743255
Potato,Spring,February,30.458410133337427,1,Nagaland,193.52051040658725
Potato,Autumn,April,10.569705805976081,0,Gujarat,104.20477366208478
Pumpkin,Monsoon,August,36.0795185784388,1,Sikkim,68.40188218500873
Cabbage,Summer,October,10.730819695843227,0,Puducherry,39.237868354693916
Onion,Winter,October,15.548204909122312,1,Uttarakhand,118.60116587555399
Cucumber,Summer,September,11.144340631660922,1,Goa,44.792304503415465
Pointed grourd,Spring,July,31.75116561010741,0,Uttar Pradesh,43.12096840883403
Potato,Spring,June,19.786186980340048,0,Arunachal Pradesh,180.7867405031858
Chilly,Autumn,April,26.968900378802253,1,Nagaland,194.07391560735053
Okra,Autumn,June,39.10909406308616,1,Kerala,150.57399394100247
Bitter gourd,Monsoon,July,37.11470895509297,1,Delhi,82.48543694417086
Radish,Summer,April,15.235747475885963,1,Chhattisgarh,91.04219576976479
Potato,Spring,August,11.912338821700326,1,Maharashtra,38.05611129686385
Cauliflower,Autumn,December,21.422872140251975,1,Chhattisgarh,67.91367241496974
Chilly,Monsoon,January,25.794953030394296,1,Andhra Pradesh,139.80332473329582
Radish,Autumn,January,38.461119362106615,1,Madhya Pradesh,26.365125979607317
Bitter gourd,Monsoon,August,12.220278554784265,0,Kerala,81.02335709767804
Cauliflower,Spring,September,23.978727830902347,0,Madhya Pradesh,59.812900183935
Okra,Monsoon,January,18.3076897074235,1,Telangana,171.86202312619557
Cucumber,Autumn,April,16.96300698495086,0,Sikkim,24.57107815776327
Cabbage,Summer,October,33.83158233066126,1,Haryana,199.92854857752187
Garlic,Autumn,August,12.389797905021405,1,Odisha,20.723271659629212
Onion,Monsoon,January,33.671236870312285,1,Bihar,51.63933018893855
Pumpkin,Autumn,August,38.83337973733556,0,Chandigarh,36.49032248539069
Pumpkin,Winter,January,20.80460565144406,0,Odisha,100.68588108290272
Ginger,Summer,March,10.511159650570201,1,Lakshadweep,166.78936344181542
Radish,Winter,August,31.613791635222015,0,Goa,177.61348650942998
Pumpkin,Winter,September,24.47493505928903,1,Madhya Pradesh,97.26254754235113
Tomato,Summer,October,20.504773524030494,1,Meghalaya,174.0986247262982
Tomato,Summer,December,24.89601942307717,0,Kerala,37.85033876485848
Ginger,Winter,January,36.037770082866984,0,Mizoram,198.95240183077087
Pointed grourd,Autumn,September,26.722807583339872,1,Karnataka,125.8104508846223
Radish,Monsoon,May,17.13019121951545,1,Rajasthan,104.04834687473006
Potato,Autumn,February,33.85184381690151,1,Punjab,126.74226383977734
Tomato,Autumn,July,18.716236697075622,0,Andhra Pradesh,132.92081680330543
Cabbage,Monsoon,August,27.329823111472137,1,Rajasthan,85.75055820989337
Cabbage,Spring,May,23.08109830950027,1,Gujarat,37.413146355754904
Chilly,Summer,August,17.727190885194073,0,Puducherry,73.43203284645699
Pumpkin,Autumn,April,10.789299775498218,0,Arunachal Pradesh,66.2797735840288
Pumpkin,Monsoon,March,31.36059884723454,1,Haryana,187.61251385797217
Cabbage,Autumn,July,35.08557001166104,1,Kerala,151.06347432288857
Potato,Spring,May,25.07902771578076,1,Telangana,172.29571004472797
Cabbage,Spring,October,23.762381685365185,0,Arunachal Pradesh,121.01226415481037
Pointed grourd,Spring,November,27.72045986744399,0,Delhi,37.58857968027216
Cucumber,Spring,March,26.834568280324934,1,Kerala,81.9473541070672
Bitter gourd,Monsoon,June,20.285761085864905,0,Meghalaya,176.5692780570703
Potato,Spring,May,31.94015937590056,1,Bihar,156.9765958732073
Peas,Winter,June,10.83405628410006,1,Kerala,40.400892231182986
Cabbage,Spring,June,39.26505022906042,0,Karnataka,156.60630166103292
Cabbage,Winter,August,16.16252711291785,0,Sikkim,67.7550258196552
Ginger,Winter,September,31.475277790309764,1,Maharashtra,55.78492154339441
Tomato,Autumn,September,31.196079105487875,1,Delhi,186.08671324348646
Potato,Winter,July,25.439883303390758,1,Daman and Diu,134.13658936065116
Chilly,Spring,August,24.063400857803856,0,Sikkim,106.88477261776333
Potato,Winter,August,12.274329161542935,0,Assam,20.3309125970151
Peas,Spring,September,21.268947815097302,1,Chandigarh,81.0445045267557
Ginger,Summer,January,29.616340711797065,0,Arunachal Pradesh,167.74872967949992
Onion,Summer,March,18.976791920399812,0,Andhra Pradesh,78.10782786054685
Cabbage,Autumn,October,36.96208637596605,1,Nagaland,169.48085340785698
Radish,Spring,April,27.29850948306276,1,Meghalaya,97.4971659389888
Onion,Spring,November,21.677905166589554,0,Himachal Pradesh,93.48964470393696
Garlic,Winter,September,26.49298508801097,0,Punjab,131.63867746928673
Pointed grourd,Autumn,May,20.17870826989669,0,Rajasthan,146.16276961512298
Onion,Winter,November,27.45060191689547,1,Maharashtra,96.14590969297855
Bitter gourd,Monsoon,March,24.849178250397152,0,Sikkim,40.619486238954266
Cabbage,Monsoon,December,29.070991716249264,1,Puducherry,68.49220479676778
Brinjal,Monsoon,June,23.106698354101397,1,Nagaland,104.53711337521784
Okra,Monsoon,January,15.539731333908279,1,Tripura,135.94178909147678
Bitter gourd,Summer,February,20.07087478518875,1,Chandigarh,35.85381076203431
Garlic,Monsoon,December,15.834492124971096,0,Rajasthan,155.4817114727338
Radish,Autumn,February,26.978839733944373,1,Gujarat,49.48949212892551
Potato,Autumn,August,11.894791232984407,1,Andhra Pradesh,110.76184034495996
Brinjal,Spring,February,39.59195813539187,1,Tamil Nadu,114.9240021739371
Chilly,Autumn,December,15.633281413512137,1,Kerala,154.83190868459485
Cucumber,Spring,September,25.099189655209,1,Haryana,58.53575926595974
Garlic,Spring,January,22.919782250654066,1,Assam,165.81100521878994
Brinjal,Summer,June,26.75405899690697,1,Punjab,179.52241398534855
Bitter gourd,Spring,February,25.517718540735984,1,Tamil Nadu,88.92917385579959
Peas,Spring,October,34.213135741639576,1,Madhya Pradesh,182.97467888071418
Ginger,Monsoon,December,14.344750620874448,1,Delhi,86.52059492873407
Onion,Monsoon,July,16.617831409986223,0,Bihar,163.60313700223193
Brinjal,Spring,February,14.190848585836477,1,Uttar Pradesh,159.07929009768102
Pointed grourd,Spring,October,31.129644180133404,0,Delhi,137.11759267694495
Pumpkin,Winter,July,20.21144378301215,0,Tamil Nadu,91.75634140254841
Pumpkin,Summer,October,30.66320597058898,1,Himachal Pradesh,107.52782056160562
Pumpkin,Summer,June,26.06471247835718,1,Chandigarh,145.90670802155586
Okra,Monsoon,November,25.148674957988575,0,Uttar Pradesh,114.32541204227581
Chilly,Monsoon,November,18.81654195864396,0,Haryana,25.954981863676743
Okra,Summer,June,11.413026369331865,0,Goa,43.612538057719235
Potato,Spring,March,36.49189075849889,0,Odisha,167.66827556200565
Okra,Autumn,July,22.07141129542886,0,Meghalaya,23.185037768167994
Pumpkin,Monsoon,November,14.80779786774534,0,Meghalaya,121.30372482102517
Okra,Autumn,March,18.457717263651503,1,Madhya Pradesh,65.6191765405471
Potato,Autumn,February,17.201300770406505,0,Odisha,50.42875144226547
Chilly,Monsoon,January,25.291506629539768,0,Rajasthan,158.287590326323
Radish,Summer,June,19.785863436725805,0,Karnataka,166.44508269087032
Chilly,Spring,April,26.556130712850265,1,Rajasthan,157.29135848087324
Potato,Monsoon,December,16.208157104347414,0,Nagaland,56.67768269555672
Pumpkin,Summer,November,39.43033495304051,0,Assam,179.6240299945106
Garlic,Monsoon,May,20.28196537059574,1,Tamil Nadu,76.51982844869386
Ginger,Spring,August,21.457384423286335,0,Odisha,57.3999088892548
Ginger,Autumn,July,39.70877600331359,0,Arunachal Pradesh,84.42677391646262
Cucumber,Autumn,October,34.68571342445463,0,Telangana,109.43215141253245
Cauliflower,Spring,January,14.379610397289728,1,Odisha,156.70383819815987
Brinjal,Monsoon,December,27.535880189406903,1,Chandigarh,162.82040841437419
Pointed grourd,Autumn,November,33.456590589207245,0,Uttar Pradesh,145.71265619889948
Brinjal,Winter,August,13.235355650840582,1,Rajasthan,110.6713172577363
Potato,Summer,July,26.750946732666865,1,Mizoram,131.40234896431932
Pumpkin,Autumn,August,39.3799691145398,0,Odisha,132.41793407571973
Pointed grourd,Monsoon,October,22.206207335434126,0,Andaman and Nicobar Islands,128.51834887830083
Okra,Spring,June,16.406402864524708,1,Gujarat,188.9767211885684
Bitter gourd,Autumn,October,15.76656919169423,1,Uttar Pradesh,116.60146403599997
Potato,Summer,July,38.73504720578805,0,Puducherry,145.55466535643558
Pumpkin,Monsoon,March,16.217506328108747,1,Goa,20.194694513257115
Cucumber,Autumn,March,21.878388392363732,0,Andaman and Nicobar Islands,89.90555571698738
Cabbage,Monsoon,August,25.333704887229757,1,Uttar Pradesh,163.71361683960293
Bitter gourd,Autumn,April,28.058914173043828,0,Rajasthan,103.08426273940132
Okra,Spring,May,32.69868285673796,0,Madhya Pradesh,85.77231116434548
Radish,Winter,November,21.936938692132728,1,Dadra and Nagar Haveli,58.459688992663
Cauliflower,Spring,April,34.80550169880472,0,Chhattisgarh,164.22658787731834
Cauliflower,Spring,March,18.54091070369978,1,Odisha,195.53463999375367
Onion,Spring,July,27.376222047085747,0,Tripura,197.32010746979384
Bitter gourd,Winter,November,16.457170751537213,1,Goa,158.69207070777168
Pointed grourd,Monsoon,January,19.721595166254986,0,Bihar,139.51422668062696
Cauliflower,Monsoon,May,17.72974619166206,1,Goa,32.62655032698528
Cauliflower,Winter,October,28.651201375526774,1,Bihar,33.061333288232746
Cauliflower,Spring,October,29.361522827068395,0,Madhya Pradesh,61.459228164754975
Cucumber,Autumn,March,24.305230742647318,0,Uttar Pradesh,170.73625630645378
Radish,Winter,September,29.69803762024891,0,Dadra and Nagar Haveli,128.3450352918927
Cauliflower,Monsoon,June,37.01558883811096,1,Puducherry,111.34777718534319
Tomato,Autumn,August,25.099523796658637,0,Bihar,146.64045114345532
Pumpkin,Autumn,July,17.337741481686166,1,Andaman and Nicobar Islands,96.51893960423656
Tomato,Summer,April,23.728510840387216,0,Gujarat,52.74903623196189
Cauliflower,Spring,August,35.20012213532867,1,Chandigarh,151.14634264969368
Tomato,Autumn,August,30.75537585784253,1,Meghalaya,40.80458940985085
Tomato,Spring,January,29.48703685010459,0,Meghalaya,139.51698422171648
